"model","model_family","n_evaluation","rolling_RMSE","rolling_MAE","RMSE_rank","MAE_rank","target_code","target_name","horizon","rolling_months","window_start","window_end"
"Factor","Factor",12,0.0011683131022374,0.000901891881150182,5,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2023-12-01,2024-11-01
"Ensemble_Median","Ensemble",12,0.00117227820721746,0.000940747776769817,6,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2023-12-01,2024-11-01
"LASSO","Regularization",12,0.00118707285364112,0.000955362223379562,7,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2023-12-01,2024-11-01
"ElasticNet","Regularization",12,0.00119087646261948,0.000954621307125764,8,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2023-12-01,2024-11-01
"BorutaRF","FeatureSelection+Tree",12,0.00119175340612205,0.000943637558693186,9,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2023-12-01,2024-11-01
"Ridge","Regularization",12,0.00119494448109496,0.000946246093064762,10,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2023-12-01,2024-11-01
"XGBoost","Boosting",12,0.00123335633845714,0.000983615266099802,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2023-12-01,2024-11-01
"RW","Baseline",12,0.00167225647197013,0.00121236018221101,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2023-12-01,2024-11-01
"Ensemble_InvRMSE","Ensemble",12,0.00116330199833387,0.00092566275980028,1,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"Ensemble_Mean","Ensemble",12,0.0011651953255779,0.000928233512882232,2,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"RandomForest","Tree",12,0.00117434018479681,0.000929421210116988,3,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"BorutaRF","FeatureSelection+Tree",12,0.0011775396544775,0.000921250636195498,4,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"AR(4)","Baseline",12,0.00118093343256551,0.000930942213748008,5,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"Ensemble_Median","Ensemble",12,0.00119229076144368,0.000971006154644726,6,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"Factor","Factor",12,0.00119563140612748,0.000946871024276196,7,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"LASSO","Regularization",12,0.00119875600821852,0.000973796950062616,8,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"ElasticNet","Regularization",12,0.00120465943748688,0.000977077999360702,9,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"Ridge","Regularization",12,0.00122234810371332,0.000996098676832877,10,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"XGBoost","Boosting",12,0.00125455914938716,0.00101618709447811,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"RW","Baseline",12,0.00166701954931936,0.00120528255754415,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-01-01,2024-12-01
"Ensemble_InvRMSE","Ensemble",12,0.000949962695912867,0.000827866099100709,1,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"Ensemble_Mean","Ensemble",12,0.0009520523063097,0.000830432269078407,2,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"RandomForest","Tree",12,0.000977460338852115,0.000835496893859165,3,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"BorutaRF","FeatureSelection+Tree",12,0.000993511205419638,0.000828193993523092,4,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"Factor","Factor",12,0.000996264143960835,0.000854543737589535,5,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"AR(4)","Baseline",12,0.00100259030046201,0.000844926767585082,6,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"Ensemble_Median","Ensemble",12,0.00100477757607813,0.000880488922221567,7,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"LASSO","Regularization",12,0.00101632425518973,0.00088089100308717,8,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"ElasticNet","Regularization",12,0.00102048654066861,0.000883459916264672,9,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"Ridge","Regularization",12,0.00103979541129382,0.000905407479574467,10,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"XGBoost","Boosting",12,0.00104310091854841,0.000913871955006584,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"RW","Baseline",12,0.00142946122831844,0.00106992542189096,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-02-01,2025-01-01
"Factor","Factor",12,0.00112392043880583,0.000936597534220024,1,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"Ensemble_InvRMSE","Ensemble",12,0.00113890140000148,0.000950012429943463,2,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"Ensemble_Mean","Ensemble",12,0.00113910340780347,0.000951245124295826,3,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"RandomForest","Tree",12,0.00115442350346512,0.000956535225182922,4,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"LASSO","Regularization",12,0.00115817026216229,0.000979034210515217,5,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"ElasticNet","Regularization",12,0.00116121003645479,0.000979930827973629,6,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"Ensemble_Median","Ensemble",12,0.00116582351030444,0.000986511564430383,7,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"Ridge","Regularization",12,0.00116765603607247,0.000989988347615265,8,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"AR(4)","Baseline",12,0.00118125128646064,0.000950493084225396,9,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"XGBoost","Boosting",12,0.0011841867425565,0.00100179223834007,10,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"BorutaRF","FeatureSelection+Tree",12,0.00123735201336346,0.00100858079325395,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"RW","Baseline",12,0.00163859274598696,0.00130108060401102,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-03-01,2025-02-01
"Factor","Factor",12,0.00116010473669816,0.00096324632319861,1,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"Ridge","Regularization",12,0.00116126657480591,0.00098537067815879,2,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"ElasticNet","Regularization",12,0.00117553475064439,0.000990203347089798,3,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"LASSO","Regularization",12,0.00117691954339568,0.000992492404277137,4,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"RandomForest","Tree",12,0.00118173058592563,0.000977868576751875,5,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"AR(4)","Baseline",12,0.00118303550055939,0.00095185675556031,6,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"Ensemble_Mean","Ensemble",12,0.00119011094882403,0.000991258226396898,7,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"Ensemble_Median","Ensemble",12,0.00119031093515936,0.00100475298983661,8,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"Ensemble_InvRMSE","Ensemble",12,0.00119140296597255,0.000991320518084211,9,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"XGBoost","Boosting",12,0.00119461490871208,0.00100994730497272,10,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"BorutaRF","FeatureSelection+Tree",12,0.00134856714105292,0.00111035944942606,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"RW","Baseline",12,0.00174265393167305,0.00146243057352358,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-04-01,2025-03-01
"Ridge","Regularization",12,0.00114979291789309,0.000948124674368834,1,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"Factor","Factor",12,0.00115014701322644,0.000934434592046571,2,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"ElasticNet","Regularization",12,0.00116483299681749,0.000949475179226525,3,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"AR(4)","Baseline",12,0.00116546118257898,0.000905321471639907,4,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"LASSO","Regularization",12,0.00116691115388621,0.000952555025023716,5,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"RandomForest","Tree",12,0.0011782283563259,0.000961647991748405,6,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"Ensemble_Mean","Ensemble",12,0.00117861511929886,0.000956780398615051,7,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"XGBoost","Boosting",12,0.00117891345104571,0.000965089097860009,8,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"Ensemble_Median","Ensemble",12,0.00117955408565032,0.000969265442920298,9,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"Ensemble_InvRMSE","Ensemble",12,0.00118079130511014,0.000958632277382993,10,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"BorutaRF","FeatureSelection+Tree",12,0.00134410137309123,0.00109598647296699,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"RW","Baseline",12,0.001676576858177,0.0013850709413894,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-05-01,2025-04-01
"ElasticNet","Regularization",12,0.00103390376732677,0.000808832764503694,1,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"LASSO","Regularization",12,0.00103578599092308,0.000813596818930606,2,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"Ridge","Regularization",12,0.00104395372378626,0.00083561965085771,3,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"Factor","Factor",12,0.00105970981119254,0.000810007237764115,4,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"AR(4)","Baseline",12,0.00107139790538441,0.000781762547236977,5,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"XGBoost","Boosting",12,0.0010715925777253,0.000827156379980062,6,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"Ensemble_Median","Ensemble",12,0.00107334576621455,0.000844148937538583,7,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"RandomForest","Tree",12,0.00107503693281564,0.000876277593855237,8,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"Ensemble_Mean","Ensemble",12,0.00108881083252986,0.000849328316658791,9,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"Ensemble_InvRMSE","Ensemble",12,0.00109009043305453,0.000850650926080453,10,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"BorutaRF","FeatureSelection+Tree",12,0.00119494910854765,0.000937625586643177,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"RW","Baseline",12,0.00168780734172175,0.00143975812889245,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-06-01,2025-05-01
"ElasticNet","Regularization",12,0.00108084908252166,0.000874406570791469,1,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"LASSO","Regularization",12,0.00108247777267211,0.000879152326615279,2,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"Factor","Factor",12,0.00108952150190629,0.000869534999921717,3,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"Ridge","Regularization",12,0.00110282240913682,0.000909687193197805,4,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"AR(4)","Baseline",12,0.00111157801930683,0.000854128713033676,5,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"XGBoost","Boosting",12,0.00111332684935596,0.000903432055602208,6,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"Ensemble_Median","Ensemble",12,0.00111847067158123,0.000909704445223256,7,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"RandomForest","Tree",12,0.00112542439781502,0.00093639376056539,8,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"Ensemble_Mean","Ensemble",12,0.00112668306080058,0.000910462242825036,9,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"Ensemble_InvRMSE","Ensemble",12,0.0011282906121333,0.000911627525676938,10,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"BorutaRF","FeatureSelection+Tree",12,0.00124445437190803,0.000989214292838471,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"RW","Baseline",12,0.00168746715679041,0.0014359511430031,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-07-01,2025-06-01
"ElasticNet","Regularization",12,0.00107737465858351,0.000854976108923748,1,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"LASSO","Regularization",12,0.00107898875290192,0.000859308580034471,2,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"Factor","Factor",12,0.00108298480316987,0.0008522253639322,3,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"Ridge","Regularization",12,0.00109977643488104,0.000888494606979297,4,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"XGBoost","Boosting",12,0.00110531170802493,0.000883384617074453,5,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"Ensemble_Median","Ensemble",12,0.00111210414259102,0.000892394809233739,6,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"Ensemble_Mean","Ensemble",12,0.00111250200730834,0.000881834659425859,7,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"AR(4)","Baseline",12,0.00111386333193846,0.000863997746811646,8,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"Ensemble_InvRMSE","Ensemble",12,0.0011140253335021,0.000882797827091303,9,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"RandomForest","Tree",12,0.00111530484492314,0.000906716573531515,10,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"BorutaRF","FeatureSelection+Tree",12,0.00123083728704815,0.000956954642838743,11,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"RW","Baseline",12,0.0015241106394845,0.00132819456485045,12,12,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-08-01,2025-07-01
"Factor","Factor",12,0.00106569518476599,0.00081795459376511,1,1,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"ElasticNet","Regularization",12,0.00108852482687025,0.000871973383345878,2,5,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"LASSO","Regularization",12,0.00108886096906864,0.000874115132923291,3,6,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"Ensemble_Mean","Ensemble",12,0.0010964527197562,0.000852569908377875,4,2,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"Ensemble_InvRMSE","Ensemble",12,0.00109764373484736,0.000853032690922068,5,3,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"AR(4)","Baseline",12,0.00111201706549302,0.000860702887070168,6,4,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"Ensemble_Median","Ensemble",12,0.00111510405778726,0.000897425641844339,7,8,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"Ridge","Regularization",12,0.00111845409138225,0.000920858497685246,8,11,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"XGBoost","Boosting",12,0.00112253971917847,0.000911100175618203,9,9,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"RandomForest","Tree",12,0.00112296080255072,0.000920763653405848,10,10,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
"BorutaRF","FeatureSelection+Tree",12,0.00119019182831708,0.000888670161541871,11,7,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]",6,12,2024-09-01,2025-08-01
